image_name,mask_name,image_path,mask_path
image_003786.png,mask_003786.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003786.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003786.png
image_001912.png,mask_001912.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001912.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001912.png
image_003650.png,mask_003650.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003650.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003650.png
image_002630.png,mask_002630.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002630.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002630.png
image_002658.png,mask_002658.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002658.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002658.png
image_000825.png,mask_000825.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000825.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000825.png
image_003514.png,mask_003514.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003514.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003514.png
image_001390.png,mask_001390.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001390.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001390.png
image_003218.png,mask_003218.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003218.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003218.png
image_003772.png,mask_003772.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003772.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003772.png
image_001608.png,mask_001608.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001608.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001608.png
image_001595.png,mask_001595.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001595.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001595.png
image_000772.png,mask_000772.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000772.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000772.png
image_002274.png,mask_002274.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002274.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002274.png
image_001869.png,mask_001869.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001869.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001869.png
image_001086.png,mask_001086.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001086.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001086.png
image_002668.png,mask_002668.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002668.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002668.png
image_001326.png,mask_001326.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001326.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001326.png
image_001464.png,mask_001464.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001464.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001464.png
image_000807.png,mask_000807.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000807.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000807.png
image_002410.png,mask_002410.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002410.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002410.png
image_003656.png,mask_003656.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003656.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003656.png
image_002109.png,mask_002109.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002109.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002109.png
image_002782.png,mask_002782.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002782.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002782.png
image_003859.png,mask_003859.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003859.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003859.png
image_002235.png,mask_002235.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002235.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002235.png
image_000964.png,mask_000964.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000964.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000964.png
image_000399.png,mask_000399.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000399.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000399.png
image_003683.png,mask_003683.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003683.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003683.png
image_000705.png,mask_000705.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000705.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000705.png
image_000432.png,mask_000432.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000432.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000432.png
image_000293.png,mask_000293.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000293.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000293.png
image_003711.png,mask_003711.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003711.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003711.png
image_000146.png,mask_000146.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000146.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000146.png
image_002034.png,mask_002034.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002034.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002034.png
image_002752.png,mask_002752.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002752.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002752.png
image_001166.png,mask_001166.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001166.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001166.png
image_002051.png,mask_002051.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002051.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002051.png
image_003619.png,mask_003619.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003619.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003619.png
image_000340.png,mask_000340.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000340.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000340.png
image_003733.png,mask_003733.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003733.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003733.png
image_000266.png,mask_000266.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000266.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000266.png
image_003055.png,mask_003055.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003055.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003055.png
image_001772.png,mask_001772.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001772.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001772.png
image_000272.png,mask_000272.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000272.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000272.png
image_000697.png,mask_000697.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000697.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000697.png
image_003893.png,mask_003893.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003893.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003893.png
image_000245.png,mask_000245.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000245.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000245.png
image_003688.png,mask_003688.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003688.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003688.png
image_000477.png,mask_000477.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000477.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000477.png
image_002033.png,mask_002033.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002033.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002033.png
image_003337.png,mask_003337.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003337.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003337.png
image_002462.png,mask_002462.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002462.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002462.png
image_000814.png,mask_000814.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000814.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000814.png
image_001915.png,mask_001915.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001915.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001915.png
image_003742.png,mask_003742.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003742.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003742.png
image_003865.png,mask_003865.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003865.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003865.png
image_001805.png,mask_001805.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001805.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001805.png
image_002826.png,mask_002826.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002826.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002826.png
image_000251.png,mask_000251.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000251.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000251.png
image_000546.png,mask_000546.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000546.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000546.png
image_000739.png,mask_000739.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000739.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000739.png
image_000311.png,mask_000311.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000311.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000311.png
image_001132.png,mask_001132.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001132.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001132.png
image_001450.png,mask_001450.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001450.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001450.png
image_003806.png,mask_003806.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003806.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003806.png
image_000016.png,mask_000016.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000016.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000016.png
image_003443.png,mask_003443.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003443.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003443.png
image_003357.png,mask_003357.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003357.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003357.png
image_003155.png,mask_003155.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003155.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003155.png
image_000364.png,mask_000364.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000364.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000364.png
image_000183.png,mask_000183.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000183.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000183.png
image_001195.png,mask_001195.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001195.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001195.png
image_003296.png,mask_003296.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003296.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003296.png
image_001122.png,mask_001122.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001122.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001122.png
image_003808.png,mask_003808.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003808.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003808.png
image_001183.png,mask_001183.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001183.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001183.png
image_002869.png,mask_002869.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002869.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002869.png
image_000615.png,mask_000615.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000615.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000615.png
image_001467.png,mask_001467.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001467.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001467.png
image_000402.png,mask_000402.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000402.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000402.png
image_000935.png,mask_000935.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000935.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000935.png
image_002587.png,mask_002587.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002587.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002587.png
image_002579.png,mask_002579.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002579.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002579.png
image_000727.png,mask_000727.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000727.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000727.png
image_000827.png,mask_000827.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000827.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000827.png
image_001522.png,mask_001522.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001522.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001522.png
image_000137.png,mask_000137.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000137.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000137.png
image_000629.png,mask_000629.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000629.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000629.png
image_000335.png,mask_000335.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000335.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000335.png
image_000391.png,mask_000391.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000391.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000391.png
image_003012.png,mask_003012.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003012.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003012.png
image_001818.png,mask_001818.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001818.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001818.png
image_003533.png,mask_003533.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003533.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003533.png
image_000711.png,mask_000711.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000711.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000711.png
image_001040.png,mask_001040.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001040.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001040.png
image_002563.png,mask_002563.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002563.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002563.png
image_003393.png,mask_003393.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003393.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003393.png
image_001562.png,mask_001562.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001562.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001562.png
image_003608.png,mask_003608.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003608.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003608.png
image_003291.png,mask_003291.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003291.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003291.png
image_001113.png,mask_001113.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001113.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001113.png
image_001224.png,mask_001224.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001224.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001224.png
image_002610.png,mask_002610.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002610.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002610.png
image_001509.png,mask_001509.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001509.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001509.png
image_001751.png,mask_001751.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001751.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001751.png
image_003517.png,mask_003517.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003517.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003517.png
image_000339.png,mask_000339.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000339.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000339.png
image_000216.png,mask_000216.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000216.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000216.png
image_001342.png,mask_001342.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_001342.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_001342.png
image_003285.png,mask_003285.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003285.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003285.png
image_003676.png,mask_003676.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003676.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003676.png
image_002532.png,mask_002532.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002532.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002532.png
image_002437.png,mask_002437.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002437.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002437.png
image_003542.png,mask_003542.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003542.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003542.png
image_002323.png,mask_002323.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002323.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002323.png
image_000102.png,mask_000102.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000102.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000102.png
image_003077.png,mask_003077.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_003077.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_003077.png
image_000172.png,mask_000172.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000172.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000172.png
image_000108.png,mask_000108.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_000108.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_000108.png
image_002743.png,mask_002743.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\images\image_002743.png,C:\Users\HP Omen\Desktop\CSIR_4PI\Medical-Segmentation\dataset\masks\mask_002743.png
